name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Aaron Connolly,FWD,Brighton,78,230,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,449,24669,1576,1127
Aaron Cresswell,DEF,West Ham,435,238,15,12,True,2021-02-15T18:00:00Z,3,0,24,90,0,1,1,0,0,0,0,0,0,0,3,37,29.8,29.9,1.0,6.1,58,129954,2066573,170054,40100
Aaron Mooy,MID,Brighton,60,230,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4,840,0,4
Aaron Ramsdale,GK,Sheffield Utd,483,238,19,3,False,2021-02-15T18:00:00Z,3,0,24,90,0,0,0,3,0,0,0,0,0,6,0,21,37.8,0.0,0.0,3.8,46,-3746,143844,1644,5390
Aaron Wan-Bissaka,DEF,Man Utd,313,237,18,2,False,2021-02-14T14:00:00Z,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,18,15.8,16.3,4.0,3.6,56,179288,1347558,211580,32292
Abdoulaye Doucouré,MID,Everton,512,233,8,2,True,2021-02-14T19:00:00Z,0,2,24,90,0,0,0,2,0,0,0,0,0,0,0,9,9.4,3.1,0.0,1.3,52,23030,82664,26198,3168
Abdoulaye Doucouré,MID,Everton,512,153,12,1,True,2021-02-17T20:15:00Z,1,3,24,90,0,0,0,3,0,0,0,1,0,0,0,9,5.6,2.4,4.0,1.2,52,23030,82664,26198,3168
Aboubakar Kamara,MID,Fulham,190,233,7,0,False,2021-02-14T19:00:00Z,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-108,3278,0,108
Aboubakar Kamara,MID,Fulham,190,160,4,0,False,2021-02-17T18:00:00Z,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-108,3278,0,108
Adama Traoré,MID,Wolves,465,236,16,2,False,2021-02-14T12:00:00Z,1,2,24,90,0,0,0,1,0,0,0,0,0,0,0,8,11.0,13.5,14.0,3.9,60,-5207,396927,1077,6284
